1990 105
1991 445
1992 627
1993 289
1994 582
1995 1256
1996 1548
1997 2166
1998 2722
1999 1900
2000 4041
2001 5516
2002 4232
2003 3570
2004 2536
2005 1273
2006 3829
2007 3850
2008 5894
2009 7037
2010 9185
2011 6965
2012 6967
2013 6286
2014 4780
2015 5021
2016 5489
2017 2604
2018 2373
2019 2969
2020 2840
2021 2940
2022 3823
2023 4459
2024 4483
